,Date, Open, High, Low, Close
557,2002-04-17,784.42,793.68,784.42,792.14
558,2002-04-18,792.42,793.33,786.87,787.23
559,2002-04-19,786.98,794.9,786.98,798.35
560,2002-04-22,800.65,804.3,800.1,807.3
561,2002-04-23,807.94,816.94,806.05,808.07
562,2002-04-24,808.19,808.19,798.18,799.51
563,2002-04-26,799.61,802.5,798.54,801.37
564,2002-04-29,800.26,800.38,789.54,790.75
565,2002-04-30,789.78,793.99,786.84,793.99
566,2002-05-02,795.07,799.97,793.67,795.35
567,2002-05-03,795.12,796.55,791.79,794.66
568,2002-05-06,795.55,797.31,793.49,795.1
569,2002-05-07,793.43,793.43,787.06,789.93
570,2002-05-08,789.56,796.2,789.56,794.47
571,2002-05-09,798.29,800.05,794.01,794.66
572,2002-05-10,795.12,795.12,787.45,788.54
573,2002-05-13,786.03,786.03,786.03,786.03
574,2002-05-14,788.07,789.58,783.03,785.51
575,2002-05-15,786.16,788.16,785.73,786.75
576,2002-05-16,786.84,787.09,784.54,786.38
577,2002-05-17,786.38,788.98,784.09,787.85
578,2002-05-20,787.37,787.99,783.09,784.56
579,2002-05-21,784.18,784.18,779.44,781.72
580,2002-05-22,782.11,782.11,771.24,772.94
581,2002-05-23,772.59,773.42,763.62,767.59
582,2002-05-24,767.77,769.13,763.48,765.86
583,2002-05-28,766.82,766.82,759.42,761.3
584,2002-05-29,761.44,761.44,756.22,763.14
585,2002-05-30,763.16,763.16,758.65,759.33
586,2002-05-31,759.14,759.43,744.55,741.76
587,2002-06-03,741.9,747.6,739.3,749.0
588,2002-06-04,748.28,749.89,746.01,750.56
589,2002-06-05,750.64,753.1,745.22,746.93
590,2002-06-06,748.24,753.99,748.24,752.88
591,2002-06-07,752.77,754.53,750.43,755.21
592,2002-06-10,756.26,756.26,752.31,755.23
593,2002-06-11,752.52,752.66,748.31,750.39
594,2002-06-12,750.22,750.31,747.08,750.57
595,2002-06-13,750.93,752.78,750.25,753.39
596,2002-06-14,752.34,752.34,747.34,748.51
597,2002-06-17,748.81,748.89,744.75,746.79
598,2002-06-18,747.21,748.74,745.92,747.42
599,2002-06-19,747.41,747.49,744.65,743.9
600,2002-06-20,744.08,746.67,743.87,746.27
601,2002-06-21,746.12,747.19,742.7,743.35
602,2002-06-24,739.69,739.69,724.81,726.5
603,2002-06-25,726.13,726.13,713.26,717.21
604,2002-06-26,718.69,723.37,704.59,705.04
605,2002-06-27,706.66,713.95,705.02,711.58
606,2002-06-28,712.65,729.31,712.65,725.44
607,2002-07-01,727.73,727.73,720.44,724.65
608,2002-07-02,724.41,735.74,724.05,743.36
609,2002-07-03,741.98,742.0,731.77,739.35
610,2002-07-04,739.01,741.57,737.54,741.55
611,2002-07-05,742.18,745.41,741.62,744.62
612,2002-07-08,747.6,750.33,737.51,735.78
613,2002-07-09,735.97,743.93,735.74,743.58
614,2002-07-10,743.33,743.33,740.03,743.17
615,2002-07-11,743.17,743.17,736.18,738.85
616,2002-07-12,738.96,740.9,737.93,739.85
617,2002-07-15,739.81,739.81,735.56,739.13
618,2002-07-16,738.09,740.59,733.85,734.36
619,2002-07-17,734.4,734.68,730.16,731.17
620,2002-07-18,731.82,734.63,730.36,733.87
621,2002-07-19,733.41,733.41,728.23,726.48
622,2002-07-22,723.13,723.13,715.25,716.57
623,2002-07-23,715.3,723.24,712.91,724.32
624,2002-07-24,723.2,723.2,716.43,715.1
625,2002-07-25,720.18,722.33,715.46,718.85
626,2002-07-26,718.38,720.39,715.15,717.71
627,2002-07-29,717.63,720.3,717.08,720.98
628,2002-07-30,724.05,727.5,724.05,721.9
629,2002-07-31,722.11,723.93,721.29,721.59
630,2002-08-01,721.33,723.09,719.88,723.57
631,2002-08-02,723.42,723.42,719.43,719.53
632,2002-08-05,719.33,720.29,718.15,721.15
633,2002-08-06,720.05,720.05,716.46,719.18
634,2002-08-07,719.58,721.6,719.58,721.65
635,2002-08-08,721.87,723.11,721.52,722.5
636,2002-08-09,722.62,724.64,722.57,723.18
637,2002-08-12,723.86,723.94,720.75,724.03
638,2002-08-13,724.02,727.89,723.22,729.29
639,2002-08-14,728.69,728.73,726.1,729.99
640,2002-08-15,731.5,736.42,731.5,734.07
641,2002-08-16,734.07,738.76,734.07,736.6
642,2002-08-19,736.6,736.76,733.98,736.54
643,2002-08-20,736.97,737.69,733.84,733.98
644,2002-08-21,734.06,734.06,728.58,730.79
645,2002-08-22,730.79,732.03,728.82,730.01
646,2002-08-23,730.24,731.52,727.41,729.99
647,2002-08-26,729.37,729.64,726.79,728.49
648,2002-08-27,728.96,729.35,726.86,728.73
649,2002-08-28,728.83,728.83,723.71,724.72
650,2002-08-29,724.63,725.5,714.07,715.14
651,2002-08-30,715.08,715.79,709.29,711.36
652,2002-09-02,710.75,712.51,709.29,713.4
653,2002-09-03,713.46,713.46,710.3,712.95
654,2002-09-04,712.8,712.8,705.5,707.85
655,2002-09-05,707.75,707.93,704.02,705.95
656,2002-09-06,705.34,705.51,699.02,694.09
657,2002-09-09,694.2,694.83,679.68,683.2
658,2002-09-10,683.84,687.74,683.2,687.82
659,2002-09-11,686.92,688.88,685.87,689.7
660,2002-09-12,689.51,695.08,689.51,694.11
661,2002-09-13,692.4,692.4,684.65,688.29
662,2002-09-16,688.29,688.38,685.57,684.29
663,2002-09-17,684.55,690.89,684.55,690.48
664,2002-09-18,689.71,689.71,676.65,677.21
665,2002-09-19,677.24,678.21,670.8,675.56
666,2002-09-20,675.57,675.57,669.17,672.64
667,2002-09-23,672.78,672.78,660.81,662.48
668,2002-09-24,661.62,661.62,649.67,652.41
669,2002-09-25,651.4,651.4,630.65,636.75
670,2002-09-26,639.21,642.03,631.66,639.83
671,2002-09-27,641.36,648.51,641.36,647.36
672,2002-09-30,644.61,645.99,638.87,638.01
673,2002-10-01,637.91,644.02,636.3,644.99
674,2002-10-02,648.53,652.49,648.18,646.47
675,2002-10-03,646.83,646.99,643.82,646.42
676,2002-10-04,646.46,647.3,644.93,644.09
677,2002-10-07,643.64,643.64,639.71,642.09
678,2002-10-08,641.8,641.8,633.56,643.74
679,2002-10-09,642.93,643.11,637.78,641.53
680,2002-10-10,640.4,640.4,633.14,635.14
681,2002-10-11,635.73,639.48,635.5,637.78
682,2002-10-14,638.05,638.48,629.29,630.01
683,2002-10-15,630.2,630.27,621.09,624.16
684,2002-10-16,628.3,632.98,628.15,634.46
685,2002-10-17,633.55,637.7,631.62,638.93
686,2002-10-18,639.59,653.9,639.59,652.25
687,2002-10-21,652.78,652.96,650.29,652.41
688,2002-10-22,653.09,655.09,651.5,654.33
689,2002-10-23,654.27,654.27,650.03,652.77
690,2002-10-24,652.95,658.7,652.38,655.8
691,2002-10-25,655.91,656.12,653.77,655.68
692,2002-10-28,655.87,661.64,655.87,662.78
693,2002-10-29,663.05,665.1,661.23,660.94
694,2002-10-30,661.12,661.2,656.85,657.74
695,2002-10-31,657.9,657.98,656.12,659.57
696,2002-11-01,659.76,661.61,655.2,657.38
697,2002-11-05,657.94,661.55,654.89,653.94
698,2002-11-06,654.52,658.47,653.5,658.65
699,2002-11-07,657.97,660.18,656.27,655.76
700,2002-11-08,655.19,656.14,653.84,656.68
701,2002-11-11,657.0,657.0,652.05,653.17
702,2002-11-12,652.55,652.61,649.37,651.7
703,2002-11-13,651.76,651.77,646.3,646.94
704,2002-11-14,646.63,648.72,645.71,646.15
705,2002-11-15,646.73,648.78,646.73,647.88
706,2002-11-18,648.19,649.85,643.9,643.91
707,2002-11-19,643.76,643.95,636.22,637.43
708,2002-11-20,636.94,639.16,636.37,637.17
709,2002-11-21,637.5,640.07,637.5,638.21
710,2002-11-22,639.25,643.04,639.25,639.12
711,2002-11-25,639.51,643.94,638.04,643.31
712,2002-11-26,643.31,643.78,639.58,640.68
713,2002-11-27,640.17,640.17,631.97,632.42
714,2002-11-28,634.23,636.8,630.98,630.86
715,2002-11-29,630.97,632.72,630.75,629.22
716,2002-12-02,629.77,631.34,624.02,624.26
717,2002-12-03,624.84,624.84,614.0,616.46
718,2002-12-04,615.75,620.77,614.65,618.37
719,2002-12-09,618.71,634.41,618.71,637.77
720,2002-12-10,635.9,642.4,632.95,633.38
721,2002-12-11,633.64,636.56,632.81,635.17
722,2002-12-12,635.29,635.8,630.78,634.28
723,2002-12-13,634.32,634.32,630.58,632.2
724,2002-12-16,631.29,631.44,627.45,629.47
725,2002-12-17,630.39,637.59,630.39,635.63
726,2002-12-18,635.25,635.65,633.1,635.81
727,2002-12-19,635.55,637.19,633.7,636.79
728,2002-12-20,636.99,636.99,634.87,638.03
729,2002-12-23,638.09,638.32,636.4,639.2
730,2002-12-24,639.38,641.16,636.15,641.16
731,2002-12-26,641.15,641.39,637.84,648.07
732,2002-12-27,646.0,646.4,643.03,650.39
733,2002-12-30,650.17,650.17,645.61,648.43
734,2002-12-31,648.07,650.35,644.8,646.32
735,2003-01-02,646.99,647.22,633.8,632.43
736,2003-01-03,633.99,636.61,632.6,633.5
737,2003-01-06,633.58,634.24,626.21,627.89
738,2003-01-07,627.96,628.67,624.23,626.17
739,2003-01-08,625.89,626.42,623.3,625.13
740,2003-01-09,624.65,626.08,624.25,626.58
741,2003-01-10,626.56,634.44,623.83,635.82
742,2003-01-13,637.39,653.09,637.39,651.48
743,2003-01-14,654.43,667.28,654.43,661.41
744,2003-01-15,662.97,665.64,657.24,668.21
745,2003-01-16,668.47,672.54,666.3,670.14
746,2003-01-17,669.84,672.15,666.24,670.53
747,2003-01-20,670.16,670.17,666.46,666.36
748,2003-01-21,665.97,675.49,665.66,675.87
749,2003-01-22,675.68,675.97,671.9,672.41
750,2003-01-23,672.45,672.51,667.01,670.78
751,2003-01-24,670.3,670.92,663.88,668.81
752,2003-01-27,667.36,667.36,652.11,664.62
753,2003-01-28,663.05,668.1,659.24,671.63
754,2003-01-29,671.89,672.51,666.13,665.44
755,2003-01-30,665.57,667.16,657.93,664.77
756,2003-02-05,664.75,666.12,662.22,668.18
757,2003-02-06,667.5,667.5,662.54,664.95
758,2003-02-07,664.23,664.23,660.21,661.25
759,2003-02-10,661.32,661.32,654.53,658.46
760,2003-02-11,659.0,662.04,657.39,659.95
761,2003-02-13,659.9,660.32,653.49,656.54
762,2003-02-14,656.23,657.61,654.17,656.95
763,2003-02-17,657.76,662.09,656.9,659.33
764,2003-02-18,660.44,660.7,657.28,657.45
765,2003-02-19,657.38,660.23,657.38,660.96
766,2003-02-20,660.97,660.97,655.55,655.32
767,2003-02-21,654.58,655.25,651.9,654.49
768,2003-02-24,654.58,655.14,650.53,651.56
769,2003-02-25,651.46,651.46,647.49,653.13
770,2003-02-26,652.47,652.81,648.6,650.71
771,2003-02-27,650.66,653.8,647.27,652.44
772,2003-02-28,653.0,653.3,648.95,646.8
773,2003-03-03,646.8,649.58,645.04,649.22
774,2003-03-05,647.69,647.69,640.95,643.07
775,2003-03-06,642.97,644.03,639.74,642.43
776,2003-03-07,642.14,642.14,633.6,635.66
777,2003-03-10,635.6,635.6,624.18,624.78
778,2003-03-11,623.94,623.94,615.77,619.22
779,2003-03-12,618.81,623.33,617.63,629.1
780,2003-03-13,628.41,629.52,626.66,627.46
781,2003-03-14,632.23,633.26,629.27,628.55
782,2003-03-17,628.37,628.45,622.32,622.61
783,2003-03-18,625.76,629.38,624.45,627.08
784,2003-03-19,627.5,629.34,626.03,627.94
785,2003-03-20,628.11,635.56,627.1,632.03
786,2003-03-21,633.4,634.95,630.76,632.17
787,2003-03-24,632.79,634.45,632.39,633.13
788,2003-03-25,631.62,631.62,627.94,629.66
789,2003-03-26,629.41,633.76,629.41,632.99
790,2003-03-27,632.98,634.53,630.83,632.84
791,2003-03-28,632.96,633.24,630.81,634.96
792,2003-03-31,634.55,634.68,628.65,635.72
793,2003-04-01,631.45,631.6,626.03,627.11
794,2003-04-02,626.69,628.76,626.25,628.97
795,2003-04-03,630.41,633.17,630.41,628.54
796,2003-04-04,628.8,637.39,628.25,631.02
797,2003-04-07,630.91,636.86,630.91,640.35
798,2003-04-08,640.03,643.68,639.0,640.08
799,2003-04-09,639.93,639.93,634.32,634.41
800,2003-04-10,633.8,633.8,630.52,629.92
801,2003-04-11,630.02,632.44,628.93,629.69
802,2003-04-14,627.74,627.74,623.78,624.21
803,2003-04-15,625.04,628.9,625.04,631.17
804,2003-04-16,632.02,634.71,630.49,633.77
805,2003-04-17,633.64,633.64,631.0,631.37
806,2003-04-18,631.47,634.21,631.47,635.61
807,2003-04-21,634.89,635.24,633.09,634.3
808,2003-04-22,634.49,634.49,631.63,632.99
809,2003-04-23,633.35,633.69,627.1,629.62
810,2003-04-24,629.51,629.53,622.8,624.66
811,2003-04-25,623.88,625.69,623.48,627.73
812,2003-04-28,627.32,627.32,621.11,624.18
813,2003-04-29,624.42,629.25,624.42,628.04
814,2003-04-30,628.86,631.41,628.83,630.37
815,2003-05-02,631.16,631.16,628.97,627.26
816,2003-05-05,627.62,630.92,627.62,631.41
817,2003-05-06,631.46,632.74,629.56,631.83
818,2003-05-07,631.9,632.36,630.29,632.28
819,2003-05-08,632.2,632.2,628.03,630.84
820,2003-05-09,631.29,631.98,629.6,630.14
821,2003-05-12,631.12,633.4,630.28,633.95
822,2003-05-13,634.03,635.78,633.89,635.78
823,2003-05-16,635.43,639.45,635.43,636.26
824,2003-05-19,636.09,637.05,635.33,636.68
825,2003-05-20,636.36,637.51,635.53,636.96
826,2003-05-21,636.98,640.47,636.83,640.37
827,2003-05-22,640.43,642.15,639.07,642.25
828,2003-05-23,642.36,652.39,642.36,650.88
829,2003-05-26,654.26,655.55,651.67,655.74
830,2003-05-27,655.54,655.7,650.89,652.11
831,2003-05-28,652.76,664.09,652.76,664.0
832,2003-05-29,664.2,669.82,663.02,672.05
833,2003-05-30,671.67,678.6,670.23,671.46
834,2003-06-02,672.92,675.35,670.11,671.84
835,2003-06-03,671.82,675.64,670.72,674.57
836,2003-06-04,675.14,675.66,670.59,672.84
837,2003-06-05,674.08,686.49,674.08,682.43
838,2003-06-06,683.2,684.94,680.12,681.57
839,2003-06-09,682.18,686.08,681.09,684.41
840,2003-06-10,684.3,684.53,681.03,682.07
841,2003-06-11,682.85,689.91,682.85,688.61
842,2003-06-12,690.51,694.44,688.06,690.32
843,2003-06-13,690.57,693.92,689.07,689.94
844,2003-06-16,688.08,690.1,683.04,683.27
845,2003-06-17,685.42,689.69,684.42,685.06
846,2003-06-18,685.33,686.74,681.6,683.76
847,2003-06-19,683.55,683.6,678.85,681.69
848,2003-06-20,681.67,685.62,679.19,682.44
849,2003-06-23,683.47,687.37,682.47,684.91
850,2003-06-24,684.34,684.34,677.25,678.73
851,2003-06-25,679.61,681.89,678.96,682.32
852,2003-06-26,681.08,682.5,680.08,682.72
853,2003-06-27,684.72,690.89,684.63,691.45
854,2003-06-30,691.97,695.9,691.47,691.96
855,2003-07-01,691.93,693.64,690.94,693.58
856,2003-07-02,693.44,702.01,693.44,703.26
857,2003-07-03,704.26,722.52,704.26,721.93
858,2003-07-04,722.48,725.91,720.75,725.11
859,2003-07-07,726.1,732.92,726.1,730.4
860,2003-07-08,735.06,737.92,726.57,727.0
861,2003-07-09,727.67,728.19,722.64,725.67
862,2003-07-10,726.62,728.01,722.8,723.85
863,2003-07-11,723.16,723.16,718.51,723.9
864,2003-07-14,724.48,728.69,723.42,727.11
865,2003-07-15,728.77,730.5,725.78,729.39
866,2003-07-16,730.01,730.01,721.38,724.35
867,2003-07-17,724.2,724.2,714.88,715.65
868,2003-07-18,713.65,715.22,710.46,716.52
869,2003-07-21,718.44,719.66,715.63,719.66
870,2003-07-22,712.86,712.86,712.86,712.86
871,2003-07-23,713.71,716.38,710.66,712.87
872,2003-07-24,712.38,713.13,704.9,710.37
873,2003-07-25,709.61,710.76,707.84,710.53
874,2003-07-28,711.42,713.23,706.4,708.24
875,2003-07-29,707.86,711.96,707.23,711.68
876,2003-07-30,711.66,717.73,710.45,720.71
877,2003-07-31,710.74,721.43,710.74,720.56
878,2003-08-01,721.06,724.25,719.73,723.03
879,2003-08-04,723.35,723.57,717.5,723.24
880,2003-08-05,723.15,723.82,719.07,722.23
881,2003-08-06,720.07,720.07,713.39,718.91
882,2003-08-07,718.93,719.58,715.74,719.79
883,2003-08-08,719.37,720.42,716.88,722.21
884,2003-08-11,722.19,724.65,720.04,726.83
885,2003-08-12,726.08,726.92,722.43,724.21
886,2003-08-13,724.4,725.81,723.82,724.23
887,2003-08-14,724.06,728.52,723.96,727.46
888,2003-08-15,728.51,728.51,728.51,728.51
889,2003-08-18,729.26,731.06,727.56,728.84
890,2003-08-19,729.69,732.71,729.69,732.07
891,2003-08-20,732.37,733.11,730.39,732.24
892,2003-08-21,732.53,738.62,731.69,739.96
893,2003-08-22,741.25,744.36,739.47,743.35
894,2003-08-25,744.21,746.5,742.46,742.26
895,2003-08-26,740.74,741.06,737.54,741.02
896,2003-08-27,741.5,745.58,741.23,744.62
897,2003-08-28,744.69,750.78,744.69,746.49
898,2003-08-29,746.9,748.23,741.46,743.3
899,2003-09-02,743.17,743.51,739.57,742.02
900,2003-09-03,743.07,744.38,739.75,745.17
901,2003-09-04,745.39,754.24,745.39,752.26
902,2003-09-05,752.88,757.67,752.78,756.48
903,2003-09-08,756.85,756.93,747.04,748.86
904,2003-09-09,749.08,749.58,741.18,742.83
905,2003-09-10,740.74,740.74,732.36,736.23
906,2003-09-11,736.16,739.47,735.83,743.0
907,2003-09-12,742.35,744.72,740.6,740.94
908,2003-09-15,741.52,742.32,738.93,743.01
909,2003-09-16,743.07,743.55,739.59,741.76
910,2003-09-17,742.56,748.14,742.14,747.0
911,2003-09-18,747.02,748.33,742.96,743.43
912,2003-09-19,745.2,747.43,742.98,744.17
913,2003-09-22,745.18,745.18,739.35,738.36
914,2003-09-23,738.46,739.35,735.79,737.24
915,2003-09-24,737.56,740.16,733.57,744.99
916,2003-09-25,744.58,745.94,740.98,742.67
917,2003-09-26,743.4,745.21,742.47,742.22
918,2003-09-29,742.97,743.14,736.67,736.16
919,2003-09-30,736.37,738.27,734.92,733.45
920,2003-10-01,735.62,736.34,733.47,737.64
921,2003-10-02,738.98,741.19,735.72,737.43
922,2003-10-03,737.2,742.0,737.2,740.2
923,2003-10-06,740.58,743.66,740.58,742.73
924,2003-10-07,743.07,749.52,743.07,748.55
925,2003-10-08,749.1,762.56,749.1,759.62
926,2003-10-09,761.1,780.63,761.1,779.41
927,2003-10-10,787.47,800.72,782.69,790.66
928,2003-10-13,794.4,795.37,785.52,791.74
929,2003-10-14,792.83,794.13,781.61,782.63
930,2003-10-15,781.69,784.5,776.54,783.21
931,2003-10-16,785.08,786.47,781.15,784.12
932,2003-10-17,784.02,784.27,778.95,781.05
933,2003-10-20,782.09,784.62,777.76,781.45
934,2003-10-21,782.46,791.75,782.39,790.31
935,2003-10-22,792.5,805.97,792.35,805.11
936,2003-10-23,806.1,807.59,798.64,804.43
937,2003-10-27,802.54,806.64,802.19,803.52
938,2003-10-28,804.04,807.73,804.04,805.64
939,2003-10-29,807.32,812.16,806.39,809.97
940,2003-10-30,810.27,810.96,806.12,812.1
941,2003-10-31,812.47,818.57,811.76,817.12
942,2003-11-03,817.92,818.37,810.01,813.09
943,2003-11-04,812.88,817.39,811.34,815.99
944,2003-11-05,815.49,815.69,811.05,813.49
945,2003-11-06,813.42,813.8,805.19,809.14
946,2003-11-07,809.53,810.08,803.46,806.78
947,2003-11-10,805.92,807.09,799.86,800.96
948,2003-11-11,800.08,800.08,791.27,795.28
949,2003-11-12,794.76,796.62,789.84,790.31
950,2003-11-13,792.67,799.52,792.26,791.49
951,2003-11-14,791.63,794.34,791.0,792.23
952,2003-11-17,791.3,791.3,782.55,781.95
953,2003-11-18,781.37,784.45,780.14,782.17
954,2003-11-19,780.02,781.24,767.74,765.95
955,2003-11-20,766.4,773.29,766.4,777.21
956,2003-11-21,776.38,784.47,762.53,784.47
957,2003-11-27,785.52,786.57,778.13,778.37
958,2003-11-28,778.7,781.92,778.7,779.28
959,2003-12-01,779.24,791.91,778.4,790.56
960,2003-12-02,793.52,797.97,792.68,797.8
961,2003-12-03,797.51,797.51,793.68,795.57
962,2003-12-04,795.33,795.41,788.86,790.13
963,2003-12-05,789.46,790.03,786.91,786.98
964,2003-12-08,787.05,787.61,782.69,784.03
965,2003-12-09,784.31,788.47,784.31,788.47
966,2003-12-10,787.87,792.83,787.7,794.51
967,2003-12-11,793.44,793.44,786.7,793.6
968,2003-12-12,793.78,793.83,790.02,791.94
969,2003-12-15,792.9,795.31,787.48,788.01
970,2003-12-16,788.23,789.19,780.96,782.08
971,2003-12-17,782.78,783.95,773.47,775.13
972,2003-12-18,774.83,777.5,764.9,766.59
973,2003-12-19,767.65,770.63,767.2,769.75
974,2003-12-22,769.7,774.52,769.7,775.3
975,2003-12-23,775.49,775.52,772.61,777.63
976,2003-12-24,777.39,779.12,775.65,777.37
977,2003-12-26,777.35,781.31,777.35,780.02
978,2003-12-29,780.19,785.69,780.11,787.8
979,2003-12-30,787.99,793.75,787.99,792.72
980,2003-12-31,793.03,794.41,790.13,793.94
981,2004-01-02,793.29,793.29,787.03,788.49
982,2004-01-05,788.58,790.87,785.56,792.66
983,2004-01-06,793.07,794.79,788.19,787.29
984,2004-01-07,788.06,793.2,788.06,805.76
985,2004-01-08,805.18,815.1,804.04,813.2
986,2004-01-09,817.85,830.76,817.85,825.42
987,2004-01-12,825.46,829.91,818.89,823.68
988,2004-01-13,824.03,825.07,816.33,818.42
989,2004-01-14,817.89,822.37,816.14,815.98
990,2004-01-15,816.28,816.91,808.24,814.8
991,2004-01-16,814.43,816.03,811.95,817.27
992,2004-01-19,818.07,819.34,815.86,818.91
993,2004-01-20,819.34,824.66,819.01,824.66
994,2004-01-26,825.04,830.92,825.04,827.87
995,2004-01-27,828.2,830.01,818.82,823.27
996,2004-01-28,822.42,822.42,814.4,819.85
997,2004-01-29,819.56,819.56,811.22,817.11
998,2004-01-30,819.16,819.84,815.34,818.94
999,2004-02-04,818.16,818.16,803.73,804.83
1000,2004-02-05,804.46,809.5,804.2,807.57
1001,2004-02-06,808.06,818.64,808.06,815.42
1002,2004-02-09,815.5,819.29,815.5,817.79
1003,2004-02-10,817.75,819.49,814.98,812.06
1004,2004-02-11,812.42,815.8,812.26,818.22
1005,2004-02-12,819.59,824.87,819.59,825.65
1006,2004-02-13,826.08,828.06,822.69,825.91
1007,2004-02-16,826.13,833.33,825.95,828.17
1008,2004-02-17,828.33,842.86,828.3,845.8
1009,2004-02-18,847.32,860.48,847.32,857.15
1010,2004-02-19,859.68,861.28,852.73,858.66
1011,2004-02-20,859.36,863.63,856.32,861.72
1012,2004-02-24,864.0,876.14,864.0,874.82
1013,2004-02-25,875.74,877.64,866.17,872.03
1014,2004-02-26,872.37,885.34,872.27,885.34
1015,2004-02-27,886.11,886.11,875.53,879.24
1016,2004-03-01,878.17,884.34,877.54,882.07
1017,2004-03-02,884.29,895.47,884.29,894.45
1018,2004-03-03,892.84,892.84,868.8,877.2
1019,2004-03-04,879.53,883.01,870.16,882.33
1020,2004-03-05,882.98,892.27,882.98,886.15
1021,2004-03-08,885.65,887.86,877.84,880.85
1022,2004-03-09,879.79,882.96,875.56,882.96
1023,2004-03-10,880.87,880.87,870.78,875.83
1024,2004-03-11,872.79,880.55,869.99,879.5
1025,2004-03-12,878.13,884.55,874.72,884.55
1026,2004-03-15,884.51,892.81,884.51,890.29
1027,2004-03-16,889.69,890.6,883.45,885.7
1028,2004-03-17,886.97,891.93,886.97,890.14
1029,2004-03-18,892.96,905.77,892.96,901.47
1030,2004-03-19,903.42,907.82,897.87,904.45
1031,2004-03-22,916.75,918.95,900.21,908.96
1032,2004-03-23,906.53,906.53,893.81,897.87
1033,2004-03-24,897.62,901.12,893.48,895.31
1034,2004-03-25,897.37,897.93,884.36,890.14
1035,2004-03-26,892.19,899.28,888.72,895.12
1036,2004-03-29,899.58,899.58,886.89,899.58
1037,2004-03-30,898.87,901.52,888.19,901.52
1038,2004-03-31,899.68,901.85,882.74,901.85
1039,2004-04-01,896.67,896.67,886.06,887.08
1040,2004-04-02,887.34,887.34,887.34,887.34
1041,2004-04-05,887.94,889.6,889.6,889.6
1042,2004-04-06,889.02,884.16,884.16,884.16
1043,2004-04-07,885.42,882.34,882.34,882.34
1044,2004-04-08,882.27,884.48,884.48,884.48
1045,2004-04-09,884.54,883.09,883.09,883.09
1046,2004-04-12,883.15,879.78,879.78,879.78
1047,2004-04-13,880.01,880.37,880.37,880.37
1048,2004-04-14,878.7,866.29,866.29,866.29
1049,2004-04-15,866.81,861.19,861.19,861.19
1050,2004-04-16,860.48,861.81,861.81,861.81
1051,2004-04-19,861.92,855.76,855.76,855.76
1052,2004-04-20,856.45,861.33,861.33,861.33
1053,2004-04-21,860.31,864.02,864.02,864.02
1054,2004-04-22,864.8,871.63,871.63,871.63
1055,2004-04-23,872.02,875.5,875.5,875.5
1056,2004-04-26,875.81,870.12,870.12,870.12
