Date,Open,High,Low,Close
03/07/2007,1367.51,1373.5,1366.87,1373.14
04/07/2007,1375.06,1383.22,1374.89,1377.14
05/07/2007,1375.87,1377.33,1365.47,1369.3
06/07/2007,1368.82,1375.64,1367.8,1373.84
09/07/2007,1376.21,1380.49,1373.6,1378.69
10/07/2007,1378.15,1381.32,1366.99,1371.45
11/07/2007,1367.42,1367.42,1358.87,1359.27
12/07/2007,1362.95,1374.57,1362.95,1366.02
13/07/2007,1380.48,1384.72,1376.63,1384.72
16/07/2007,1385.25,1388.31,1376.03,1381.51
17/07/2007,1378.94,1385.05,1373.05,1377.48
18/07/2007,1379.73,1383.5,1369.23,1369.23
19/07/2007,1372.81,1378.15,1370.52,1376.4
20/07/2007,1377.89,1385.54,1377.89,1382.36
23/07/2007,1381.34,1389.2,1378.05,1381.53
24/07/2007,1385.77,1392.18,1385.77,1392.18
25/07/2007,1386.67,1388.72,1379.33,1379.73
26/07/2007,1383.28,1389.07,1375.45,1381.5
27/07/2007,1360.65,1361.7,1347.95,1355.38
30/07/2007,1349.27,1359.92,1343.73,1352.41
31/07/2007,1356.27,1374.55,1356.27,1373.71
01/08/2007,1367.29,1367.29,1327.71,1339.49
02/08/2007,1349.2,1357.65,1323.76,1333.28
03/08/2007,1343.25,1350.09,1333.4,1335.42
06/08/2007,1321.71,1321.71,1290.9,1290.9
07/08/2007,1303.08,1315.72,1286.54,1290.13
08/08/2007,1292.87,1309.48,1292.87,1307.17
09/08/2007,1316.31,1324.68,1312.65,1313.39
10/08/2007,1291.05,1292.58,1275.13,1287.7
13/08/2007,1300.58,1305.17,1287.28,1296.48
14/08/2007,1288.48,1297.36,1286.78,1288.34
15/08/2007,1277.01,1277.01,1247.31,1251.82
16/08/2007,1239.8,1239.8,1202.9,1207.61
17/08/2007,1204.41,1218.82,1141.56,1191.55
20/08/2007,1219.41,1245.11,1219.41,1243.39
21/08/2007,1247.61,1251.02,1227.88,1231.48
22/08/2007,1232.86,1255.39,1232.82,1255.39
23/08/2007,1270.95,1284.88,1270.95,1283.62
24/08/2007,1280.13,1280.13,1261.38,1273.52
27/08/2007,1282.94,1292.2,1274.33,1278.27
28/08/2007,1277.08,1278.96,1269.9,1278.95
29/08/2007,1257.74,1264.07,1247.37,1263.7
30/08/2007,1272.9,1278.1,1266.6,1273.93
03/09/2007,1283.93,1289.56,1281.54,1284.14
04/09/2007,1286.59,1288.21,1279.71,1283.75
05/09/2007,1285.93,1297.93,1285.93,1297.93
06/09/2007,1289.74,1298.85,1286.41,1298.85
07/09/2007,1299.7,1305.04,1298.47,1304.9
10/09/2007,1290.14,1292.47,1281.66,1290.7
11/09/2007,1289.29,1292.33,1284.92,1286.33
12/09/2007,1291.84,1296.83,1285.14,1285.94
13/09/2007,1287.85,1292.25,1278.32,1284.02
14/09/2007,1286.87,1294.68,1286.87,1289.5
17/09/2007,1291.89,1293.43,1276.83,1278.34
18/09/2007,1277.85,1282,1270.72,1277.33
19/09/2007,1291.85,1298.71,1289.58,1297.16
20/09/2007,1301.3,1308.67,1294.65,1308.67
21/09/2007,1305.06,1306.02,1299.92,1305.94
24/09/2007,1307.7,1317.54,1303.23,1317.24
25/09/2007,1319.26,1327.82,1315.62,1316.43
26/09/2007,1316.42,1325.56,1316.42,1320.89
27/09/2007,1325.14,1339.54,1325.14,1335.66
28/09/2007,1339.43,1344.13,1336.3,1336.3
01/10/2007,1337.65,1353.71,1337.65,1347.05
02/10/2007,1361.03,1371.35,1359.44,1368.72
03/10/2007,1369.82,1380.29,1363.31,1366.96
04/10/2007,1365.48,1367.55,1358.34,1369.84
05/10/2007,1375.52,1376.73,1368.81,1372.39
08/10/2007,1374.55,1382.78,1363.22,1364.14
09/10/2007,1368.08,1373.94,1359.63,1369.39
10/10/2007,1375.03,1381.04,1373.77,1376.93
11/10/2007,1377.67,1383.61,1371.26,1383.61
12/10/2007,1381.25,1381.25,1369.71,1375.25
16/10/2007,1376.76,1376.76,1367.47,1372.38
17/10/2007,1370.89,1375.61,1365.04,1374.39
18/10/2007,1375.42,1383.77,1374.63,1376.32
19/10/2007,1377.65,1379.44,1366.77,1370.17
22/10/2007,1349.18,1350.81,1339.36,1350.81
23/10/2007,1355.21,1360.23,1353.88,1357.33
24/10/2007,1361.53,1369.44,1357.89,1359.83
25/10/2007,1361.45,1378.27,1361.45,1378.27
26/10/2007,1380.42,1398.35,1379.04,1398.35
29/10/2007,1403.75,1411.62,1403.75,1411.62
30/10/2007,1411.33,1416.97,1404.48,1412.79
31/10/2007,1411.96,1413.65,1402.83,1413.65
01/11/2007,1419.38,1423.81,1407.97,1409.16
02/11/2007,1389.31,1397.48,1385.85,1397.48
05/11/2007,1400.88,1404.57,1381.23,1384.73
06/11/2007,1384.47,1391.29,1380.43,1389.11
07/11/2007,1395.51,1413.85,1395.51,1413.85
09/11/2007,1402.25,1402.25,1402.25,1402.25
12/11/2007,1382.35,1382.35,1382.35,1382.35
13/11/2007,1383.43,1383.43,1383.43,1383.43
14/11/2007,1384.58,1384.58,1384.58,1384.58
15/11/2007,1390,1390,1390,1390
16/11/2007,1387.36,1389.66,1377.43,1386.64
19/11/2007,1388.34,1393.29,1379.91,1379.91
20/11/2007,1374.64,1374.9,1359.73,1371.7
21/11/2007,1373.35,1375.57,1358.22,1359.85
22/11/2007,1356.46,1356.97,1338.14,1344.16
23/11/2007,1346.45,1354,1345.79,1353.55
26/11/2007,1356.4,1366.59,1356.18,1364.37
27/11/2007,1359.71,1364.99,1355.39,1364.99
28/11/2007,1368.07,1373.09,1361.48,1366.58
29/11/2007,1373.07,1379.55,1366.21,1374.32
30/11/2007,1408.09,1408.32,1391.72,1396.98
03/12/2007,1400.55,1419.34,1399.17,1419.34
04/12/2007,1415.45,1416.67,1408.35,1415.81
05/12/2007,1415.76,1431.69,1415.24,1427.77
06/12/2007,1436.28,1446.19,1436.28,1440.39
07/12/2007,1443.11,1449.7,1431.77,1434.04
10/12/2007,1430.52,1431.09,1418.6,1425.13
11/12/2007,1431.01,1435.39,1425.58,1434.16
12/12/2007,1425.21,1425.21,1417.33,1423.72
13/12/2007,1421.79,1426.42,1405.22,1410.56
14/12/2007,1410.98,1414.03,1396.45,1403.41
17/12/2007,1403.78,1406.24,1385.84,1391.61
18/12/2007,1387.82,1391.75,1382.44,1385.45
19/12/2007,1387.76,1396.88,1387.21,1387.21
21/12/2007,1388.27,1403.83,1388.27,1403.56
24/12/2007,1404.71,1423.24,1404.71,1423.24
26/12/2007,1422.58,1426.43,1418.41,1424.02
27/12/2007,1425,1437.82,1424.17,1437.82
28/12/2007,1433.63,1447.04,1431.38,1447.04
31/12/2007,1446.63,1452.57,1441.66,1445.03
02/01/2008,1443.68,1448.09,1435.13,1435.68
03/01/2008,1432.83,1438.19,1431.69,1435.38
04/01/2008,1439.43,1467.78,1439.43,1466.67
07/01/2008,1461.17,1473.74,1458.68,1470.77
08/01/2008,1471.81,1489.87,1471.81,1489.74
09/01/2008,1483.83,1498.86,1480.63,1491.66
11/01/2008,1498.89,1521.56,1498.89,1516.22
14/01/2008,1514.31,1524.69,1502.1,1507.04
15/01/2008,1513.55,1524.28,1497.64,1505.71
16/01/2008,1490.5,1490.5,1448.41,1453.66
17/01/2008,1463.36,1465.26,1431.42,1460.71
18/01/2008,1426.88,1445.7,1423.83,1439.49
21/01/2008,1436.29,1436.29,1402.65,1408.6
22/01/2008,1382.43,1382.43,1340.29,1354.48
24/01/2008,1401.25,1409.93,1376,1383.35
25/01/2008,1395.8,1411.09,1392.44,1405.4
28/01/2008,1398.5,1398.5,1372.61,1380.54
29/01/2008,1389.32,1394.41,1382.41,1388.5
30/01/2008,1395.53,1400.9,1377.77,1384.08
31/01/2008,1381.57,1394.56,1379.97,1393.25
04/02/2008,1408.56,1422.58,1407.83,1419.66
05/02/2008,1413.13,1432.35,1413.13,1432.35
06/02/2008,1413.28,1415.94,1408.55,1415.94
11/02/2008,1415.56,1418.56,1404.86,1407.38
12/02/2008,1409.2,1417.52,1409.2,1417.52
13/02/2008,1420.7,1433.2,1414.1,1423.15
14/02/2008,1424.25,1436.1,1424.25,1436.1
15/02/2008,1429.93,1429.93,1416.85,1427.19
18/02/2008,1425.87,1428.17,1411.01,1412.83
19/02/2008,1415.25,1425.49,1415.25,1425.49
20/02/2008,1426.95,1427.38,1404.44,1414.32
21/02/2008,1415.1,1415.11,1388.81,1394.76
22/02/2008,1389.64,1390.03,1354.71,1369.48
25/02/2008,1373.47,1376.7,1364.56,1370.79
26/02/2008,1375.46,1382.76,1371.85,1375.43
27/02/2008,1376.94,1382.9,1370.15,1376.62
28/02/2008,1375.14,1375.5,1363.82,1368.27
29/02/2008,1368.32,1369.54,1354.79,1357.4
03/03/2008,1344.46,1344.46,1329.17,1330.61
04/03/2008,1335.17,1337.71,1311.98,1314.02
05/03/2008,1312.81,1313.69,1277.69,1280.23
06/03/2008,1285.1,1301.38,1285.1,1299.69
07/03/2008,1287.14,1296.33,1283.19,1296.33
10/03/2008,1242.64,1242.64,1157.47,1173.22
11/03/2008,1165.04,1212.46,1163.98,1206.54
12/03/2008,1240.59,1251.35,1231.08,1232.59
13/03/2008,1229.53,1229.53,1200.04,1201.35
14/03/2008,1207.1,1213.61,1194.84,1194.84
17/03/2008,1183.33,1183.33,1175.67,1177.53
18/03/2008,1170.4,1185.38,1166.83,1180.02
19/03/2008,1203.73,1206.84,1179.09,1186.54
21/03/2008,1189.79,1190.39,1181.76,1189.06
24/03/2008,1189.76,1201.35,1188.49,1201.02
25/03/2008,1207.29,1234.58,1207.29,1229.95
26/03/2008,1230.28,1245.42,1229.05,1245.42
27/03/2008,1242.5,1254.03,1230.33,1254.03
28/03/2008,1247.78,1258.86,1247.1,1258.41
31/03/2008,1257.02,1259.1,1246.34,1247.52
01/04/2008,1248.87,1251.59,1240.17,1250.41
02/04/2008,1263.82,1264.75,1238.22,1239.65
03/04/2008,1240.71,1242.78,1219.97,1225.58
04/04/2008,1226.16,1230.77,1220.63,1221.98
07/04/2008,1222.31,1223.73,1216.38,1221.07
08/04/2008,1219.86,1227.58,1218.92,1225.71
09/04/2008,1226.38,1231.59,1224.12,1227.74
10/04/2008,1228.63,1249.63,1225.01,1248.19
11/04/2008,1250.6,1256.26,1245.11,1246.79
14/04/2008,1238.97,1241.11,1230.62,1233.43
15/04/2008,1235.84,1247.33,1234.06,1244.2
16/04/2008,1247.83,1261.82,1247.83,1253.64
17/04/2008,1264.6,1265.73,1255.07,1256.54
18/04/2008,1258.61,1267.65,1258.61,1267.65
21/04/2008,1278.25,1288.14,1278.25,1280
22/04/2008,1279.89,1284.08,1273.23,1279.3
23/04/2008,1280.13,1295.34,1276.08,1288.16
24/04/2008,1289.38,1300.15,1288.69,1293.08
25/04/2008,1296.8,1299.44,1287.63,1288.08
28/04/2008,1290.32,1297.49,1287.33,1295.31
29/04/2008,1302.45,1305.09,1283.48,1283.65
30/04/2008,1287.06,1287.69,1274.2,1279.86
02/05/2008,1287.91,1287.91,1271.48,1271.48
05/05/2008,1274.13,1278.61,1271.42,1274.61
06/05/2008,1281.19,1281.19,1272.91,1276.09
07/05/2008,1280.52,1289.31,1280.52,1287.15
08/05/2008,1284.44,1287.39,1275.91,1280.35
09/05/2008,1282.6,1287.35,1281.38,1285.27
12/05/2008,1283.89,1293.09,1283.84,1293.09
13/05/2008,1294.85,1297.13,1286.01,1286.54
14/05/2008,1290.29,1296.47,1287.14,1287.74
15/05/2008,1288.98,1296.28,1285.06,1294.15
16/05/2008,1295.94,1302.83,1295.78,1300.67
20/05/2008,1300.32,1301.94,1285.2,1287.43
21/05/2008,1281.31,1288.93,1279.05,1281.2
22/05/2008,1274.59,1280.59,1273.44,1277.57
23/05/2008,1278.29,1286.16,1274.78,1274.78
26/05/2008,1274.24,1276.55,1268.88,1273.37
27/05/2008,1274.89,1276.52,1267.6,1274.24
28/05/2008,1273.28,1276.34,1260.01,1260.58
29/05/2008,1261.57,1269.59,1261.57,1261.82
30/05/2008,1263.94,1276.1,1263.94,1276.1
02/06/2008,1274.55,1274.84,1262.49,1262.49
03/06/2008,1262.07,1264.52,1257.57,1257.57
04/06/2008,1257.7,1260.78,1241.95,1253.12
05/06/2008,1234.04,1236.43,1214.37,1223.56
06/06/2008,1233.48,1250.23,1232.66,1248.57
09/06/2008,1226.57,1234.73,1223.45,1230.98
10/06/2008,1233.84,1239.06,1230.16,1230.96
11/06/2008,1232.2,1237.29,1229.28,1229.28
12/06/2008,1225.51,1228.25,1221.58,1225.54
13/06/2008,1228.47,1232.88,1227.73,1229.35
16/06/2008,1230.38,1241.59,1230.01,1238.06
17/06/2008,1237.87,1239.86,1227.76,1227.76
18/06/2008,1226.75,1226.75,1208.94,1212.59
19/06/2008,1207.18,1207.18,1188.5,1196.39
20/06/2008,1198.37,1208.56,1197.83,1206.67
23/06/2008,1198.64,1198.64,1191.36,1195.41
24/06/2008,1196.3,1204.69,1196.3,1200.28
25/06/2008,1200.39,1209.11,1200.39,1209.11
26/06/2008,1211.39,1211.94,1202.4,1203.89
27/06/2008,1190.84,1192.27,1186.71,1190.54
30/06/2008,1186.98,1189.25,1181.73,1186.57
01/07/2008,1187.99,1188,1171.48,1174.83
02/07/2008,1174.96,1174.96,1149.09,1153.7
04/07/2008,1127.89,1138.03,1119.97,1134.14
07/07/2008,1134.7,1136.59,1123.78,1127.26
08/07/2008,1127.84,1136.55,1120.31,1121.25
09/07/2008,1126.59,1139.81,1122.59,1139.81
10/07/2008,1134.73,1141.97,1129.93,1135.49
11/07/2008,1137.61,1153.3,1136.5,1150.39
14/07/2008,1147.5,1148.7,1141.98,1144
15/07/2008,1145.7,1147.72,1127.6,1127.6
16/07/2008,1126.03,1129.97,1118.36,1119.42
17/07/2008,1125.38,1126.46,1111.62,1121.17
18/07/2008,1122.41,1123.19,1100.19,1105.04
21/07/2008,1104.82,1108.65,1089.47,1103.48
22/07/2008,1105.65,1112.51,1103.85,1109.57
23/07/2008,1117.61,1139.41,1116.14,1139.41
24/07/2008,1138.33,1141.59,1131.93,1141.59
25/07/2008,1130.46,1141.75,1130.46,1141.75
28/07/2008,1142.07,1157.61,1141.85,1154.09
29/07/2008,1148.53,1150.8,1143.55,1150.8
30/07/2008,1155.58,1163.31,1155.58,1159.94
31/07/2008,1161.45,1164.64,1157.94,1163.09
01/08/2008,1159.35,1160.11,1155.15,1159.1
04/08/2008,1157.49,1157.55,1147.74,1148.68
05/08/2008,1148.11,1149.59,1123.67,1128.86
06/08/2008,1134.5,1138.18,1129.87,1133.59
07/08/2008,1130.17,1133.73,1119.96,1129.56
08/08/2008,1124.29,1129.04,1118.5,1120.31
11/08/2008,1120.78,1128.72,1120.78,1127.46
12/08/2008,1126.67,1127.35,1116.04,1118.78
13/08/2008,1117.41,1121.31,1106.06,1112.53
14/08/2008,1114.89,1116.77,1106.25,1109.43
15/08/2008,1107.98,1111.72,1094.35,1095.05
18/08/2008,1093.28,1096.15,1078.67,1084.36
19/08/2008,1082.88,1082.88,1064.58,1069.42
20/08/2008,1068.6,1073.37,1065.86,1073.21
21/08/2008,1074.6,1077.33,1071.31,1071.43
22/08/2008,1075.48,1087.05,1074.93,1085.6
25/08/2008,1083.32,1088.4,1075.63,1078.73
26/08/2008,1076.62,1076.84,1066.91,1070.5
27/08/2008,1071.65,1077.44,1064.11,1067.65
28/08/2008,1069.08,1074.45,1068.8,1070.46
29/08/2008,1074.32,1100.5,1074.05,1100.5
02/09/2008,1097.08,1097.08,1086.83,1086.99
03/09/2008,1085.16,1087.11,1082.28,1085.38
04/09/2008,1084.11,1089.54,1083.74,1085.06
05/09/2008,1076.78,1081.42,1069.93,1070.54
08/09/2008,1075.22,1081.28,1075.22,1075.93
09/09/2008,1077.16,1078,1066.64,1068.55
10/09/2008,1061.7,1067.92,1061.57,1062.7
11/09/2008,1063.72,1063.77,1039.65,1041.07
12/09/2008,1044.57,1048.23,1040.61,1044.03
15/09/2008,1037.41,1037.41,1026.08,1031.63
16/09/2008,1016.14,1016.72,1008.13,1012.37
17/09/2008,1012.21,1013.96,1000.41,1002.99
18/09/2008,993.21,998.14,963.29,991.66
19/09/2008,1003.82,1026.39,1001.94,1025.7
22/09/2008,1036.4,1040.85,1025.04,1028.62
23/09/2008,1021.42,1032.97,1021.07,1026.18
24/09/2008,1025.34,1030.33,1019.31,1028.4
25/09/2008,1026.39,1029.56,1019.46,1024.74
26/09/2008,1027.25,1029.71,1018.18,1020.53
29/09/2008,1022.59,1022.59,1015.64,1019.72
30/09/2008,995.12,1023.24,993.6,1018.68
03/10/2008,1016.48,1018.86,1011.01,1016.7
06/10/2008,1013.39,1014.61,995.14,996.84
07/10/2008,988.25,1004.93,980.18,997.23
08/10/2008,984.18,985.45,959.49,970.19
09/10/2008,970.89,976.31,965.24,968.89
10/10/2008,945.09,949.68,931.79,934.01
13/10/2008,941.71,952.26,926.22,950.76
14/10/2008,970.02,973.7,963.2,966.06
15/10/2008,964.92,964.92,946.06,949.88
16/10/2008,931.88,932.4,912.11,920.02
17/10/2008,925.91,926.44,903.6,905.23
20/10/2008,906.25,910.76,888.28,909.51
21/10/2008,918.29,920.59,914.03,918.16
22/10/2008,912.33,913.51,902.32,904.28
23/10/2008,891.81,893.97,880.81,891.32
24/10/2008,888.85,889.22,853.52,859.11
28/10/2008,837.69,837.69,801.27,832.44
29/10/2008,850.25,850.25,821.75,829.41
30/10/2008,830.44,857.85,826.91,853.56
31/10/2008,848.6,869.32,848.6,863.61
03/11/2008,867.04,900.18,867.04,899.35
04/11/2008,905.48,910.54,889.56,905.58
05/11/2008,915.51,926.65,913.36,915.24
06/11/2008,900.05,900.36,889.59,895.95
07/11/2008,879.95,894.91,868.98,893.95
10/11/2008,901.67,905.33,894.94,904.24
11/11/2008,896.84,901.11,893.89,894.6
12/11/2008,888.96,896.28,882.65,890.34
13/11/2008,878.2,881.57,873.78,880.59
14/11/2008,886.78,887.86,880.97,881.65
17/11/2008,875.2,884.08,874.7,884.06
18/11/2008,879.67,884.57,877.78,883.09
19/11/2008,883.97,884.47,876.94,877.65
20/11/2008,867.85,869.14,858.96,865.32
21/11/2008,856.89,866.88,853.28,866.88
24/11/2008,863.32,863.75,854.44,855.39
25/11/2008,861.85,863.93,854.07,860.18
26/11/2008,857.89,859.65,848.03,856.37
27/11/2008,858.73,869.98,858.73,869.98
28/11/2008,866.03,868.73,860.7,866.14
01/12/2008,866.14,864.49,848.43,848.43
02/12/2008,848.43,845.75,838.07,845.75
03/12/2008,845.75,850.64,843.32,847.53
04/12/2008,846.55,848.71,843.57,846.86
05/12/2008,844.66,844.66,838.28,838.28
09/12/2008,846.45,853.44,835.17,835.17
10/12/2008,835.38,854.66,835.38,854.66
11/12/2008,853.96,860.68,851.1,860.68
12/12/2008,856.93,858.98,848.05,852.27
15/12/2008,854.66,856.15,846.47,846.47
16/12/2008,846.51,855.73,846.51,854.8
17/12/2008,860.32,864.59,857.28,862.5
18/12/2008,860.19,880.5,858.92,880.5
19/12/2008,879.06,881.48,874.71,876.4
22/12/2008,876.88,888.03,872.41,873.43
23/12/2008,874.2,874.2,862.29,874.2
24/12/2008,869.29,870.92,865.26,869.62
26/12/2008,869.03,869.38,863.33,867.35
30/12/2008,868.7,881.63,868.64,881.63
06/07/2009,1065.83,1065.83,1065.83,1065.83
07/07/2009,1066.36,1066.36,1066.36,1066.36
08/07/2009,1065.47,1065.47,1065.47,1065.47
09/07/2009,1065.68,1065.68,1065.68,1065.68
10/07/2009,1067.76,1067.76,1067.76,1067.76
13/07/2009,1063.66,1063.66,1063.66,1063.66
14/07/2009,1079.63,1079.63,1079.63,1079.63
15/07/2009,1097.24,1097.24,1097.24,1097.24
16/07/2009,1108.88,1108.88,1108.88,1108.88
17/07/2009,1120.9,1120.9,1120.9,1120.9
20/07/2009,1139.25,1139.25,1139.25,1139.25
21/07/2009,1134.7,1134.7,1134.7,1134.7
22/07/2009,1148.7,1148.7,1148.7,1148.7
23/07/2009,1152.15,1152.15,1152.15,1152.15
24/07/2009,1155.88,1155.88,1155.88,1155.88
27/07/2009,1156.43,1156.43,1156.43,1156.43
28/07/2009,1172.38,1172.38,1172.38,1172.38
29/07/2009,1164.48,1164.48,1164.48,1164.48
30/07/2009,1160.66,1160.66,1160.66,1160.66
31/07/2009,1174.9,1174.9,1174.9,1174.9
03/08/2009,1171.31,1171.31,1171.31,1171.31
04/08/2009,1179.88,1179.88,1179.88,1179.88
05/08/2009,1179.49,1179.49,1179.49,1179.49
06/08/2009,1183.97,1183.97,1183.97,1183.97
07/08/2009,1184.88,1184.88,1184.88,1184.88
10/08/2009,1188,1188,1188,1188
11/08/2009,1186.28,1186.28,1186.28,1186.28
12/08/2009,1180.54,1180.54,1180.54,1180.54
13/08/2009,1186.19,1186.19,1186.19,1186.19
14/08/2009,1188.57,1188.57,1188.57,1188.57
17/08/2009,1169.05,1169.05,1169.05,1169.05
18/08/2009,1164.41,1164.41,1164.41,1164.41
19/08/2009,1155.53,1155.53,1155.53,1155.53
20/08/2009,1163.43,1163.43,1163.43,1163.43
21/08/2009,1163.79,1163.79,1163.79,1163.79
24/08/2009,1174.49,1174.49,1174.49,1174.49
25/08/2009,1171.09,1171.09,1171.09,1171.09
26/08/2009,1172.56,1172.56,1172.56,1172.56
27/08/2009,1176.9,1176.9,1176.9,1176.9
28/08/2009,1174.27,1174.27,1174.27,1174.27
31/08/2009,1174.27,1174.27,1174.27,1174.27
01/09/2009,1171.28,1171.28,1171.28,1171.28
02/09/2009,1168.01,1168.01,1168.01,1168.01
03/09/2009,1173.66,1173.66,1173.66,1173.66
04/09/2009,1178.74,1178.74,1178.74,1178.74
07/09/2009,1190.39,1190.39,1190.39,1190.39
08/09/2009,1202.07,1202.07,1202.07,1202.07
09/09/2009,1196.46,1196.46,1196.46,1196.46
10/09/2009,1201.28,1201.28,1201.28,1201.28
11/09/2009,1208.28,1208.28,1208.28,1208.28
14/09/2009,1203.36,1203.36,1203.36,1203.36
15/09/2009,1207.47,1207.47,1207.47,1207.47
16/09/2009,1212.98,1212.98,1212.98,1212.98
17/09/2009,1218.8,1218.8,1218.8,1218.8
18/09/2009,1221.2,1221.2,1221.2,1221.2
21/09/2009,1221.2,1221.2,1221.2,1221.2
22/09/2009,1221.2,1221.2,1221.2,1221.2
23/09/2009,1219.07,1219.07,1219.07,1219.07
24/09/2009,1218.06,1218.06,1218.06,1218.06
25/09/2009,1217.39,1217.39,1217.39,1217.39
28/09/2009,1205.95,1205.95,1205.95,1205.95
29/09/2009,1208.21,1208.21,1208.21,1208.21
30/09/2009,1202.08,1202.08,1202.08,1202.08
01/10/2009,1208.35,1208.35,1208.35,1208.35
02/10/2009,1206.25,1206.25,1206.25,1206.25
05/10/2009,1216.45,1216.45,1216.45,1216.45
06/10/2009,1212.73,1212.73,1212.73,1212.73
07/10/2009,1218.61,1218.61,1218.61,1218.61
08/10/2009,1230.09,1230.09,1230.09,1230.09
09/10/2009,1233.82,1233.82,1233.82,1233.82
12/10/2009,1233.33,1233.33,1233.33,1233.33
13/10/2009,1233.51,1233.51,1233.51,1233.51
14/10/2009,1246.84,1246.84,1246.84,1246.84
15/10/2009,1246.86,1246.86,1246.86,1246.86
16/10/2009,1256.77,1256.77,1256.77,1256.77
19/10/2009,1261.49,1261.49,1261.49,1261.49
20/10/2009,1265.74,1265.74,1265.74,1265.74
21/10/2009,1260.06,1260.06,1260.06,1260.06
22/10/2009,1260.02,1260.02,1260.02,1260.02
23/10/2009,1267.1,1267.1,1267.1,1267.1
26/10/2009,1259.92,1259.92,1259.92,1259.92
27/10/2009,1260.3,1260.3,1260.3,1260.3
28/10/2009,1249.05,1249.05,1249.05,1249.05
29/10/2009,1241.75,1241.75,1241.75,1241.75
30/10/2009,1243.23,1243.23,1243.23,1243.23
02/11/2009,1241.76,1241.76,1241.76,1241.76
03/11/2009,1242.32,1242.32,1242.32,1242.32
04/11/2009,1253.84,1253.84,1253.84,1253.84
05/11/2009,1253.96,1253.96,1253.96,1253.96
06/11/2009,1260.76,1260.76,1260.76,1260.76
09/11/2009,1267.75,1267.75,1267.75,1267.75
10/11/2009,1274.08,1274.08,1274.08,1274.08
11/11/2009,1270.15,1270.15,1270.15,1270.15
12/11/2009,1271.75,1271.75,1271.75,1271.75
13/11/2009,1270.96,1270.96,1270.96,1270.96
16/11/2009,1278.31,1278.31,1278.31,1278.31
17/11/2009,1279.95,1279.95,1279.95,1279.95
18/11/2009,1275.1,1275.1,1275.1,1275.1
19/11/2009,1276.65,1276.65,1276.65,1276.65
20/11/2009,1274.36,1274.36,1274.36,1274.36
23/11/2009,1270.88,1270.88,1270.88,1270.88
24/11/2009,1272.09,1272.09,1272.09,1272.09
25/11/2009,1271,1271,1271,1271
26/11/2009,1270.61,1270.61,1270.61,1270.61
27/11/2009,1270.61,1270.61,1270.61,1270.61
30/11/2009,1259.11,1259.11,1259.11,1259.11
01/12/2009,1266.71,1266.71,1266.71,1266.71
02/12/2009,1271.15,1271.15,1271.15,1271.15
03/12/2009,1272.35,1272.35,1272.35,1272.35
04/12/2009,1270.2,1270.2,1270.2,1270.2
07/12/2009,1265.36,1265.36,1265.36,1265.36
08/12/2009,1261.46,1261.46,1261.46,1261.46
09/12/2009,1255.76,1255.76,1255.76,1255.76
10/12/2009,1259.9,1259.9,1259.9,1259.9
11/12/2009,1260,1260,1260,1260
14/12/2009,1265.45,1265.45,1265.45,1265.45
15/12/2009,1270.81,1270.81,1270.81,1270.81
16/12/2009,1269.03,1269.03,1269.03,1269.03
17/12/2009,1266.97,1266.97,1266.97,1266.97
18/12/2009,1266.97,1266.97,1266.97,1266.97
21/12/2009,1255.66,1255.66,1255.66,1255.66
22/12/2009,1260.42,1260.42,1260.42,1260.42
23/12/2009,1260.53,1260.53,1260.53,1260.53
24/12/2009,1263.94,1263.94,1263.94,1263.94
28/12/2009,1272.73,1272.73,1272.73,1272.73
29/12/2009,1275.22,1275.22,1275.22,1275.22
30/12/2009,1271.12,1271.12,1271.12,1271.12
31/12/2009,1272.78,1272.78,1272.78,1272.78
04/01/2010,1275.75,1275.75,1275.75,1275.75
05/01/2010,1288.24,1288.24,1288.24,1288.24
06/01/2010,1293.17,1293.17,1293.17,1293.17
07/01/2010,1291.42,1291.42,1291.42,1291.42
08/01/2010,1292.98,1292.98,1292.98,1292.98
11/01/2010,1294.51,1294.51,1294.51,1294.51
12/01/2010,1292.85,1292.85,1292.85,1292.85
13/01/2010,1289.51,1289.51,1289.51,1289.51
14/01/2010,1294.71,1294.71,1294.71,1294.71
15/01/2010,1298.58,1298.58,1298.58,1298.58
18/01/2010,1297.99,1297.99,1297.99,1297.99
19/01/2010,1300.35,1300.35,1300.35,1300.35
20/01/2010,1306.62,1306.62,1306.62,1306.62
21/01/2010,1308.36,1308.36,1308.36,1308.36
22/01/2010,1300.45,1300.45,1300.45,1300.45
25/01/2010,1296.79,1296.79,1296.79,1296.79
26/01/2010,1283.02,1283.02,1283.02,1283.02
27/01/2010,1265.77,1265.77,1265.77,1265.77
28/01/2010,1264.51,1264.51,1264.51,1264.51
29/01/2010,1259.16,1259.16,1259.16,1259.16
01/02/2010,1259.16,1259.16,1259.16,1259.16
02/02/2010,1263.76,1263.76,1263.76,1263.76
03/02/2010,1267.15,1267.15,1267.15,1267.15
04/02/2010,1265.03,1265.03,1265.03,1265.03
05/02/2010,1247.9,1247.9,1247.9,1247.9
08/02/2010,1235.22,1235.22,1235.22,1235.22
